ZKXET60,忠孝西路 ?中華路-環河北路,121.506759,25.050606,121.507623,25.04861696
Z5260E0,環河快往南 忠孝橋,121.50682,25.05206997,121.503459,25.04686496
Z0111C0,市高往東 環河中華,121.506955,25.049948,121.507058,25.05040898
Z0120C0,市高往東 中華承德,121.507058,25.05040898,121.51467,25.04884703
ZGUEI60,西藏路 ? ?汀洲路-中華路,121.507212,25.03064304,121.504118,25.02999497
Z5062G0,市高往西 ?中華環河,121.507229,25.05102204,121.497869,25.04006496
Z5261F0,環河快往南 市民上匝道,121.507229,25.05102204,121.503459,25.04686496
ZKJEP40,西寧北路 ?忠孝西路-峨嵋街,121.507322,25.04756098,121.50703,25.04654198
ZLTEQ40,長安西路 ?重慶北路-環河北路,121.507476,25.05370903,121.507242,25.05240103
ZJPEI60,成都路 ? ?中華路-康定路,121.507588,25.04235998,121.505934,25.04273604
ZG7EQ00,中華路 ? ?和平西路-水源路,121.508164,25.02585498,121.507077,25.02674399
ZQGF700,環河北路 ?民權西路-民族西路,121.508455,25.06047702,121.509153,25.06869902
Z5250E0,環河快往南 民生西-忠孝橋,121.50849,25.05705499,121.50682,25.05206997
Z42F2E0,水源快往南 泉州街下匝道,121.508576,25.02230299,121.512416,25.02422597
ZU8EF00,環河北路 ?敦煌路-葫蘆街,121.508832,25.07502004,121.505625,25.08565702
ZMSEX60,民生西路 ?重慶北路-環河北路,121.509005,25.05687302,121.508272,25.05685702
ZPBEX40,環河北路 ?民族西路-民權西路,121.509153,25.06869902,121.508408,25.06338404
ZR9F600,環河北路 ?民族西路-敦煌路,121.509153,25.06869902,121.509138,25.07215701
ZGMFQ20,和平西路 ?南海路-重慶南路,121.509164,25.030546,121.512031,25.02903802
Z3MER00,承德路 ? ?文林北路-吉利街,121.509235,25.11244801,121.507131,25.11436997
ZKLGD20,忠孝西路 ?中華路-館前路,121.51101,25.04797302,121.515009,25.04679504
Z4VDD40,承德路 ? ?文林北路-基河路,121.511369,25.11050903,121.511874,25.10557799
ZMTG520,民生西路 ?環河北路-重慶北路,121.511602,25.05692702,121.513793,25.05697399
ZM7FI60,南京西路 ?西寧北路-重慶北路,121.511758,25.05385703,121.511044,25.05381399
ZLMG620,長安西路 ?環河北路-重慶北路,121.511869,25.052042,121.513929,25.05158303
ZLXFX20,市民大道 ?環河北路-重慶北路,121.511989,25.04990202,121.513315,25.04942798
ZGXF860,和平西路 ?重慶南路-南海路,121.512031,25.02903802,121.509164,25.030546
ZZPFJ00,承德路 ? ?基河路-文林北路,121.512169,25.10984704,121.511369,25.11050903
Z4060G0,水源快往北 泉州街-青年路,121.512387,25.02425596,121.504086,25.02004599
Z4261E0,水源快往南 泉州街上匝道,121.512416,25.02422597,121.513597,25.02389102
ZHBGA40,重慶南路 ?愛國西路-南海路,121.512464,25.03528398,121.514412,25.03189099
ZISFV00,重慶南路 ?愛國西路-凱達格蘭,121.512464,25.03528398,121.512825,25.03875802
ZHYFT40,重慶南路 ?凱達格蘭-愛國西路,121.512825,25.03875802,121.512464,25.03528398
ZTGFS00,重慶北路 ?後港街-中正路,121.51312,25.08103602,121.511903,25.08394698
ZJTFX00,重慶南路 ?凱達格蘭-忠孝西路,121.513186,25.04229597,121.513201,25.04342397
ZJLFX40,重慶南路 ?忠孝西路-貴陽街,121.513201,25.04342397,121.513186,25.04229597
ZLAFP60,市民大道 ?重慶北路-環河北路,121.513315,25.04942798,121.511989,25.04990202
ZP8FZ00,重慶北路 ?南京西路-民權西路,121.513561,25.06075702,121.51358,25.06298697
Z4270C0,水源快往南 泉州街-中正橋,121.513597,25.02389102,121.517301,25.02124404
